County,stats_type,vtd_abbrv,party_cd,race_code,ethnic_code,sex_code,age,total_voters
Alamance,voter,253,UNA,W,NL,M,Age 26 - 40,31
Alamance,voter,182,DEM,B,NL,M,Age 26 - 40,13
Alamance,voter,180,DEM,W,UN,F,Age 41 - 65,9
Alamance,voter,372,DEM,U,UN,U,Age 26 - 40,3
Alamance,voter,417,REP,W,NL,M,Age 26 - 40,32
Alamance,voter,340,DEM,M,NL,F,Age 18 - 25,1
Alamance,voter,265,UNA,B,UN,M,Age 41 - 65,2
Alamance,voter,262,DEM,W,HL,M,Age 18 - 25,1
Alamance,voter,372,UNA,O,NL,F,Age 18 - 25,1
Alamance,voter,418,REP,M,HL,F,Age 18 - 25,1
Alamance,voter,423,LIB,B,NL,M,Age 18 - 25,1
Alamance,voter,426,UNA,W,UN,M,Age Over 66,4
Alamance,voter,425,REP,O,UN,M,Age 26 - 40,2
Alamance,voter,359,LIB,W,NL,M,Age 26 - 40,3
Alamance,voter,418,UNA,O,NL,M,Age 26 - 40,1
Alamance,voter,219,REP,W,HL,F,Age 26 - 40,1
Alamance,voter,179,DEM,M,HL,M,Age 26 - 40,1
Alamance,voter,423,UNA,I,NL,M,Age 26 - 40,1
Alamance,voter,60,DEM,W,NL,M,Age Over 66,63
Alamance,voter,427,DEM,W,NL,F,Age 26 - 40,30
Alamance,voter,359,UNA,A,NL,F,Age 41 - 65,2
Alamance,voter,418,UNA,A,UN,F,Age 41 - 65,1
Alamance,voter,423,DEM,M,HL,F,Age 26 - 40,1
Alamance,voter,426,UNA,W,UN,U,Age 26 - 40,1
Alamance,voter,181,UNA,B,UN,M,Age 26 - 40,8
Alamance,voter,424,LIB,W,NL,M,Age 18 - 25,1
Alamance,voter,424,DEM,M,HL,F,Age 26 - 40,2
Alamance,voter,418,REP,W,UN,M,Age 18 - 25,2
Alamance,voter,262,DEM,B,UN,F,Age Over 66,23
Alamance,voter,424,DEM,W,UN,M,Age 26 - 40,5
Alamance,voter,319,UNA,U,UN,M,Age 18 - 25,1
Alamance,voter,374,UNA,U,UN,U,Age 26 - 40,7
Alamance,voter,421,REP,W,NL,M,Age Over 66,17
Alamance,voter,414,UNA,U,UN,U,Age 26 - 40,4
Alamance,voter,359,UNA,O,HL,F,Age 41 - 65,2
Alamance,voter,424,UNA,U,HL,M,Age 26 - 40,2
Alamance,voter,417,LIB,W,NL,M,Age 26 - 40,1
Alamance,voter,419,DEM,W,UN,U,Age 41 - 65,1
Alamance,voter,262,UNA,U,HL,F,Age 41 - 65,2
Alamance,voter,424,LIB,I,NL,M,Age 26 - 40,1
Alamance,voter,169,DEM,B,UN,M,Age Over 66,1
Alamance,voter,319,DEM,B,UN,M,Age 26 - 40,1
Alamance,voter,181,DEM,A,UN,F,Age 18 - 25,2
Alamance,voter,318,REP,U,HL,M,Age 26 - 40,1
Alamance,voter,265,LIB,W,NL,F,Age 26 - 40,4
Alamance,voter,265,DEM,B,UN,F,Age 41 - 65,12
Alamance,voter,372,DEM,W,NL,F,Age 41 - 65,153
Alamance,voter,60,REP,W,UN,F,Age 41 - 65,44
Alamance,voter,418,DEM,U,UN,M,Age 41 - 65,1
Alamance,voter,318,DEM,B,NL,M,Age 41 - 65,30
Alamance,voter,418,DEM,W,NL,M,Age 41 - 65,62
Alamance,voter,414,DEM,I,UN,M,Age 26 - 40,1
Alamance,voter,423,DEM,W,UN,M,Age 26 - 40,5
Alamance,voter,420,UNA,B,UN,U,Age 41 - 65,1
Alamance,voter,265,REP,W,UN,U,Age 41 - 65,1
Alamance,voter,339,REP,W,NL,F,Age 26 - 40,57
Alamance,voter,374,DEM,B,UN,F,Age 26 - 40,31
Alamance,voter,424,DEM,U,NL,M,Age 26 - 40,2
Alamance,voter,180,UNA,A,UN,M,Age 18 - 25,2
Alamance,voter,372,DEM,O,UN,M,Age 41 - 65,1
Alamance,voter,253,REP,W,UN,M,Age 41 - 65,18
Alamance,voter,179,UNA,U,UN,F,Age 41 - 65,2
Alamance,voter,254,LIB,W,NL,F,Age 41 - 65,1
Alamance,voter,374,UNA,O,NL,F,Age Over 66,1
Alamance,voter,373,DEM,B,UN,M,Age 41 - 65,78
Alamance,voter,339,DEM,M,HL,F,Age 18 - 25,1
Alamance,voter,426,REP,W,UN,F,Age 18 - 25,6
Alamance,voter,359,DEM,W,UN,M,Age 18 - 25,3
Alamance,voter,181,REP,W,UN,F,Age 18 - 25,16
Alamance,voter,261,UNA,U,HL,M,Age 41 - 65,1
Alamance,voter,169,REP,W,UN,F,Age 18 - 25,23
Alamance,voter,421,DEM,O,HL,F,Age 41 - 65,2
Alamance,voter,318,DEM,O,HL,M,Age Over 66,2
Alamance,voter,261,DEM,O,NL,M,Age Over 66,3
Alamance,voter,262,REP,I,UN,M,Age 26 - 40,1
Alamance,voter,424,REP,O,HL,F,Age 26 - 40,1
Alamance,voter,340,DEM,I,UN,M,Age 41 - 65,1
Alamance,voter,424,DEM,O,UN,M,Age 18 - 25,1
Alamance,voter,180,DEM,B,UN,F,Age Over 66,6
Alamance,voter,372,UNA,M,UN,F,Age 18 - 25,1
Alamance,voter,418,UNA,W,UN,F,Age 41 - 65,11
Alamance,voter,372,UNA,W,NL,F,Age 26 - 40,85
Alamance,voter,419,REP,W,UN,M,Age 26 - 40,9
Alamance,voter,421,DEM,B,UN,U,Age 41 - 65,2
Alamance,voter,424,REP,O,HL,M,Age 18 - 25,2
Alamance,voter,339,DEM,W,UN,F,Age 26 - 40,10
Alamance,voter,253,UNA,W,NL,U,Age 18 - 25,1
Alamance,voter,421,REP,B,NL,F,Age 18 - 25,3
Alamance,voter,373,DEM,M,UN,F,Age 26 - 40,2
Alamance,voter,427,LIB,O,HL,F,Age 41 - 65,1
Alamance,voter,339,DEM,O,HL,M,Age 26 - 40,1
Alamance,voter,339,LIB,W,NL,M,Age 26 - 40,2
Alamance,voter,426,DEM,B,NL,M,Age Over 66,5
Alamance,voter,372,DEM,B,NL,F,Age Over 66,48
Alamance,voter,374,UNA,U,UN,F,Age 41 - 65,2
Alamance,voter,373,DEM,M,UN,M,Age 18 - 25,1
Alamance,voter,254,REP,W,UN,M,Age 18 - 25,9
Alamance,voter,340,REP,O,NL,M,Age 26 - 40,1
Alamance,voter,183,REP,W,UN,M,Age 26 - 40,33
Alamance,voter,182,DEM,U,HL,M,Age 26 - 40,1
Alamance,voter,262,DEM,B,NL,M,Age Over 66,29
Alamance,voter,183,REP,M,NL,F,Age 26 - 40,1
Alamance,voter,319,DEM,W,NL,M,Age Over 66,43
Alamance,voter,420,DEM,B,NL,F,Age 41 - 65,363
Alamance,voter,419,UNA,U,HL,F,Age 41 - 65,1
Alamance,voter,318,UNA,O,UN,U,Age 26 - 40,1
Alamance,voter,340,DEM,I,NL,F,Age 41 - 65,2
Alamance,voter,340,UNA,U,HL,M,Age 41 - 65,4
Alamance,voter,339,UNA,U,UN,F,Age 41 - 65,4
Alamance,voter,60,UNA,B,NL,F,Age 41 - 65,2
Alamance,voter,424,REP,W,HL,M,Age 41 - 65,1
Alamance,voter,373,UNA,W,UN,U,Age 18 - 25,2
Alamance,voter,261,LIB,W,NL,F,Age 26 - 40,2
Alamance,voter,359,UNA,U,UN,F,Age 26 - 40,2
Alamance,voter,253,UNA,W,HL,F,Age 18 - 25,6
Alamance,voter,419,UNA,W,NL,F,Age Over 66,54
Alamance,voter,318,DEM,W,UN,F,Age 18 - 25,1
Alamance,voter,414,DEM,B,NL,M,Age 41 - 65,52
Alamance,voter,372,UNA,U,UN,F,Age 26 - 40,3
Alamance,voter,264,UNA,W,NL,F,Age 41 - 65,33
Alamance,voter,180,UNA,O,NL,F,Age 41 - 65,3
Alamance,voter,262,UNA,M,NL,F,Age 18 - 25,1
Alamance,voter,254,REP,O,NL,F,Age 41 - 65,1
Alamance,voter,60,UNA,W,UN,M,Age 41 - 65,28
Alamance,voter,427,DEM,W,UN,U,Age 41 - 65,3
Alamance,voter,265,UNA,U,UN,U,Age 41 - 65,3
Alamance,voter,340,DEM,U,UN,U,Age 18 - 25,5
Alamance,voter,418,LIB,W,UN,M,Age 26 - 40,1
Alamance,voter,427,DEM,O,HL,F,Age 18 - 25,8
Alamance,voter,262,UNA,W,NL,F,Age Over 66,30
Alamance,voter,261,REP,U,UN,F,Age Over 66,1
Alamance,voter,423,DEM,I,HL,F,Age 41 - 65,1
Alamance,voter,340,UNA,W,NL,M,Age Over 66,45
Alamance,voter,254,UNA,W,NL,U,Age 41 - 65,1
Alamance,voter,419,REP,W,NL,F,Age Over 66,147
Alamance,voter,265,DEM,U,UN,M,Age 26 - 40,1
Alamance,voter,264,UNA,B,UN,F,Age 41 - 65,5
Alamance,voter,180,UNA,W,UN,M,Age 18 - 25,41
Alamance,voter,264,DEM,W,UN,F,Age 18 - 25,1
Alamance,voter,426,UNA,B,UN,M,Age 26 - 40,2
Alamance,voter,263,REP,O,NL,M,Age 41 - 65,3
Alamance,voter,421,DEM,W,UN,F,Age 18 - 25,1
Alamance,voter,419,DEM,M,UN,F,Age 41 - 65,1
Alamance,voter,418,DEM,A,UN,F,Age 41 - 65,4
Alamance,voter,340,DEM,I,NL,F,Age Over 66,1
Alamance,voter,426,DEM,U,HL,F,Age 26 - 40,1
Alamance,voter,373,DEM,W,NL,M,Age 26 - 40,60
Alamance,voter,318,UNA,A,UN,M,Age 41 - 65,1
Alamance,voter,263,DEM,W,HL,F,Age 41 - 65,1
Alamance,voter,169,UNA,W,NL,M,Age 18 - 25,87
Alamance,voter,422,DEM,O,HL,M,Age 26 - 40,1
Alamance,voter,180,UNA,A,NL,F,Age 18 - 25,3
Alamance,voter,60,DEM,W,NL,F,Age 18 - 25,14
Alamance,voter,423,REP,O,HL,F,Age 41 - 65,1
Alamance,voter,414,UNA,B,UN,M,Age 26 - 40,5
Alamance,voter,264,UNA,O,UN,F,Age 41 - 65,1
Alamance,voter,169,DEM,W,NL,U,Age 18 - 25,6
Alamance,voter,414,DEM,W,HL,F,Age Over 66,1
Alamance,voter,426,DEM,W,NL,M,Age 41 - 65,80
Alamance,voter,261,DEM,B,UN,U,Age 41 - 65,2
Alamance,voter,373,DEM,U,UN,U,Age 41 - 65,9
Alamance,voter,423,REP,W,HL,M,Age 41 - 65,1
Alamance,voter,374,REP,B,NL,F,Age 41 - 65,10
Alamance,voter,183,DEM,W,UN,F,Age Over 66,8
Alamance,voter,427,REP,U,UN,F,Age Over 66,1
Alamance,voter,372,DEM,W,UN,M,Age 41 - 65,15
Alamance,voter,427,UNA,U,UN,U,Age 18 - 25,16
Alamance,voter,263,REP,B,NL,M,Age 41 - 65,1
Alamance,voter,426,UNA,A,NL,M,Age 26 - 40,1
Alamance,voter,319,DEM,B,NL,M,Age 41 - 65,8
Alamance,voter,180,REP,U,NL,M,Age 26 - 40,1
Alamance,voter,423,DEM,O,HL,M,Age Over 66,1
Alamance,voter,420,REP,B,NL,M,Age 18 - 25,7
Alamance,voter,169,UNA,W,NL,F,Age 26 - 40,148
Alamance,voter,261,DEM,U,UN,U,Age 41 - 65,4
Alamance,voter,374,REP,U,HL,M,Age 41 - 65,2
Alamance,voter,254,UNA,U,HL,F,Age 18 - 25,5
Alamance,voter,261,REP,W,UN,M,Age 26 - 40,7
Alamance,voter,264,UNA,O,HL,F,Age 26 - 40,2
Alamance,voter,180,DEM,U,NL,M,Age 18 - 25,1
Alamance,voter,373,UNA,B,NL,F,Age 41 - 65,27
Alamance,voter,414,REP,O,NL,F,Age 18 - 25,1
Alamance,voter,253,DEM,O,HL,F,Age 18 - 25,10
Alamance,voter,253,UNA,O,HL,M,Age 41 - 65,4
Alamance,voter,182,REP,W,NL,M,Age Over 66,83
Alamance,voter,426,DEM,M,HL,F,Age 26 - 40,1
Alamance,voter,359,UNA,B,NL,M,Age 18 - 25,2
Alamance,voter,182,UNA,M,NL,F,Age 26 - 40,1
Alamance,voter,373,DEM,O,HL,F,Age 41 - 65,7
Alamance,voter,420,DEM,B,UN,F,Age 26 - 40,113
Alamance,voter,420,UNA,U,UN,M,Age 18 - 25,3
Alamance,voter,262,DEM,O,NL,M,Age 41 - 65,3
Alamance,voter,424,LIB,O,NL,F,Age 41 - 65,1
Alamance,voter,417,DEM,B,NL,F,Age 41 - 65,44
Alamance,voter,418,DEM,B,UN,U,Age Over 66,2
Alamance,voter,417,REP,U,HL,F,Age 26 - 40,1
Alamance,voter,425,REP,W,UN,M,Age 41 - 65,10
Alamance,voter,181,REP,I,UN,F,Age 26 - 40,1
Alamance,voter,60,UNA,W,NL,M,Age Over 66,48
Alamance,voter,424,UNA,O,NL,M,Age 41 - 65,1
Alamance,voter,183,DEM,B,UN,F,Age 41 - 65,25
Alamance,voter,318,UNA,W,UN,F,Age 41 - 65,29
Alamance,voter,264,UNA,U,UN,U,Age 41 - 65,3
Alamance,voter,419,UNA,B,NL,F,Age 41 - 65,1
Alamance,voter,418,DEM,B,NL,M,Age Over 66,7
Alamance,voter,60,REP,B,NL,M,Age Over 66,1
Alamance,voter,423,UNA,O,NL,M,Age 41 - 65,1
Alamance,voter,169,DEM,U,HL,M,Age 41 - 65,2
Alamance,voter,373,UNA,A,NL,M,Age 26 - 40,10
Alamance,voter,265,DEM,U,UN,U,Age 18 - 25,2
Alamance,voter,264,REP,W,UN,F,Age 26 - 40,4
Alamance,voter,414,REP,W,NL,F,Age Over 66,74
Alamance,voter,424,UNA,W,UN,M,Age 26 - 40,8
Alamance,voter,169,REP,W,UN,M,Age 26 - 40,31
Alamance,voter,420,UNA,W,NL,F,Age Over 66,26
Alamance,voter,265,UNA,B,NL,F,Age 41 - 65,1
Alamance,voter,420,UNA,B,NL,F,Age 18 - 25,21
Alamance,voter,183,UNA,W,UN,M,Age 41 - 65,34
Alamance,voter,414,REP,A,NL,F,Age 26 - 40,1
Alamance,voter,129,UNA,W,NL,F,Age 18 - 25,36
Alamance,voter,426,UNA,U,HL,M,Age 41 - 65,1
Alamance,voter,318,DEM,B,UN,F,Age 41 - 65,7
Alamance,voter,373,DEM,W,NL,F,Age 18 - 25,33
Alamance,voter,424,UNA,W,HL,M,Age 41 - 65,1
Alamance,voter,340,DEM,U,UN,M,Age 26 - 40,3
Alamance,voter,261,DEM,O,HL,M,Age 26 - 40,5
Alamance,voter,426,UNA,B,UN,F,Age 18 - 25,1
Alamance,voter,262,UNA,U,UN,M,Age 26 - 40,3
Alamance,voter,423,DEM,M,HL,F,Age 41 - 65,1
Alamance,voter,182,DEM,W,UN,M,Age 26 - 40,8
Alamance,voter,423,UNA,W,HL,F,Age 18 - 25,1
Alamance,voter,374,UNA,U,HL,F,Age 26 - 40,1
Alamance,voter,182,UNA,B,NL,M,Age 26 - 40,6
Alamance,voter,261,DEM,U,UN,F,Age 26 - 40,2
Alamance,voter,374,DEM,O,UN,M,Age 41 - 65,1
Alamance,voter,374,LIB,W,UN,M,Age 18 - 25,1
Alamance,voter,421,DEM,O,UN,M,Age 18 - 25,2
Alamance,voter,264,UNA,U,HL,F,Age 26 - 40,2
Alamance,voter,262,UNA,U,NL,M,Age 26 - 40,1
Alamance,voter,181,DEM,W,UN,M,Age 41 - 65,16
Alamance,voter,422,DEM,W,HL,M,Age 26 - 40,1
Alamance,voter,181,UNA,A,NL,M,Age 26 - 40,6
Alamance,voter,169,UNA,M,UN,M,Age 26 - 40,4
Alamance,voter,253,DEM,U,HL,M,Age 26 - 40,2
Alamance,voter,254,DEM,B,UN,F,Age 41 - 65,45
Alamance,voter,219,REP,B,NL,M,Age Over 66,1
Alamance,voter,419,LIB,W,NL,M,Age 41 - 65,1
Alamance,voter,319,REP,W,UN,U,Age Over 66,1
Alamance,voter,340,LIB,W,NL,M,Age 26 - 40,5
Alamance,voter,254,UNA,W,UN,M,Age 41 - 65,27
Alamance,voter,373,UNA,U,UN,F,Age 18 - 25,6
Alamance,voter,182,DEM,B,NL,M,Age Over 66,5
Alamance,voter,423,UNA,W,UN,M,Age 18 - 25,1
Alamance,voter,373,UNA,O,HL,F,Age Over 66,1
Alamance,voter,264,DEM,W,UN,M,Age Over 66,2
Alamance,voter,418,UNA,B,UN,M,Age 18 - 25,1
Alamance,voter,427,UNA,W,UN,M,Age 41 - 65,18
Alamance,voter,417,UNA,U,HL,F,Age 18 - 25,1
Alamance,voter,262,REP,I,NL,F,Age 41 - 65,1
Alamance,voter,422,UNA,B,NL,M,Age 41 - 65,5
Alamance,voter,129,REP,U,UN,U,Age 41 - 65,1
Alamance,voter,374,DEM,W,UN,F,Age 41 - 65,16
Alamance,voter,219,DEM,B,UN,M,Age 26 - 40,2
Alamance,voter,318,DEM,M,UN,M,Age 18 - 25,1
Alamance,voter,422,DEM,A,UN,F,Age 41 - 65,4
Alamance,voter,182,UNA,B,NL,F,Age 18 - 25,2
Alamance,voter,422,DEM,W,NL,F,Age Over 66,72
Alamance,voter,414,UNA,U,UN,F,Age 41 - 65,2
Alamance,voter,181,REP,A,NL,M,Age 41 - 65,4
Alamance,voter,423,UNA,O,HL,M,Age 18 - 25,8
Alamance,voter,421,LIB,W,NL,M,Age 18 - 25,1
Alamance,voter,181,DEM,B,UN,F,Age Over 66,20
Alamance,voter,414,UNA,B,NL,F,Age 26 - 40,16
Alamance,voter,180,UNA,U,UN,F,Age 26 - 40,1
Alamance,voter,254,UNA,M,HL,F,Age 18 - 25,1
Alamance,voter,374,UNA,M,UN,M,Age 26 - 40,1
Alamance,voter,417,DEM,W,HL,F,Age 41 - 65,1
Alamance,voter,373,REP,W,UN,U,Age 18 - 25,1
Alamance,voter,318,REP,W,NL,M,Age 18 - 25,24
Alamance,voter,181,UNA,W,HL,M,Age 26 - 40,2
Alamance,voter,373,DEM,W,UN,U,Age 26 - 40,2
Alamance,voter,417,UNA,A,UN,F,Age 41 - 65,1
Alamance,voter,253,UNA,A,NL,M,Age 18 - 25,1
Alamance,voter,340,LIB,W,NL,F,Age 18 - 25,2
Alamance,voter,423,UNA,O,HL,F,Age 26 - 40,2
Alamance,voter,183,DEM,W,NL,M,Age 41 - 65,140
Alamance,voter,181,LIB,O,NL,F,Age 26 - 40,1
Alamance,voter,340,REP,U,HL,M,Age 18 - 25,2
Alamance,voter,179,REP,W,UN,F,Age 18 - 25,10
Alamance,voter,261,UNA,M,NL,M,Age 18 - 25,1
Alamance,voter,318,REP,U,UN,F,Age 26 - 40,1
Alamance,voter,254,LIB,W,NL,M,Age 18 - 25,1
Alamance,voter,419,DEM,O,NL,F,Age Over 66,1
Alamance,voter,264,REP,B,NL,F,Age 41 - 65,1
Alamance,voter,373,DEM,O,UN,U,Age 41 - 65,1
Alamance,voter,254,REP,W,HL,U,Age 41 - 65,1
Alamance,voter,179,UNA,M,HL,F,Age 26 - 40,2
Alamance,voter,420,DEM,U,UN,M,Age 41 - 65,7
Alamance,voter,169,UNA,U,NL,M,Age 18 - 25,1
Alamance,voter,373,UNA,I,NL,F,Age 18 - 25,1
Alamance,voter,253,REP,W,NL,M,Age 41 - 65,96
Alamance,voter,253,UNA,M,UN,F,Age 26 - 40,1
Alamance,voter,374,UNA,B,UN,M,Age 26 - 40,12
Alamance,voter,340,DEM,O,UN,M,Age 26 - 40,1
Alamance,voter,169,DEM,M,NL,F,Age 18 - 25,5
Alamance,voter,261,REP,B,NL,F,Age 41 - 65,3
Alamance,voter,426,DEM,O,HL,F,Age 26 - 40,1
Alamance,voter,373,REP,W,NL,F,Age Over 66,175
Alamance,voter,183,REP,O,NL,F,Age Over 66,1
Alamance,voter,253,DEM,O,NL,F,Age 26 - 40,3
Alamance,voter,181,REP,W,NL,F,Age 26 - 40,173
Alamance,voter,427,DEM,U,HL,M,Age 26 - 40,1
Alamance,voter,263,DEM,M,UN,F,Age 41 - 65,1
Alamance,voter,318,UNA,W,UN,M,Age 18 - 25,7
Alamance,voter,427,DEM,B,UN,M,Age 41 - 65,60
Alamance,voter,414,DEM,U,UN,F,Age 41 - 65,2
Alamance,voter,418,UNA,U,HL,M,Age Over 66,1
Alamance,voter,340,REP,B,UN,F,Age 41 - 65,1
Alamance,voter,373,DEM,U,HL,F,Age 41 - 65,1
Alamance,voter,417,UNA,B,UN,M,Age 26 - 40,2
Alamance,voter,261,UNA,W,UN,M,Age 41 - 65,14
Alamance,voter,425,DEM,W,UN,F,Age 41 - 65,5
Alamance,voter,373,REP,W,UN,F,Age Over 66,23
Alamance,voter,183,UNA,B,UN,F,Age Over 66,1
Alamance,voter,423,DEM,B,UN,M,Age 41 - 65,43
Alamance,voter,253,DEM,I,HL,F,Age 26 - 40,1
Alamance,voter,340,LIB,U,UN,M,Age 26 - 40,1
Alamance,voter,374,REP,W,UN,M,Age 18 - 25,7
Alamance,voter,373,DEM,B,NL,U,Age 41 - 65,3
Alamance,voter,372,REP,U,UN,U,Age 41 - 65,1
Alamance,voter,319,UNA,U,UN,F,Age 26 - 40,1
Alamance,voter,422,UNA,W,NL,M,Age 18 - 25,19
Alamance,voter,180,REP,U,UN,U,Age 26 - 40,1
Alamance,voter,374,UNA,O,UN,M,Age 26 - 40,1
Alamance,voter,421,DEM,U,UN,F,Age 26 - 40,1
Alamance,voter,373,REP,A,NL,F,Age 26 - 40,1
Alamance,voter,425,DEM,W,NL,M,Age 41 - 65,15
Alamance,voter,417,UNA,U,UN,U,Age 26 - 40,4
Alamance,voter,423,DEM,U,UN,U,Age 41 - 65,14
Alamance,voter,372,LIB,U,UN,U,Age 18 - 25,2
Alamance,voter,421,REP,W,UN,M,Age 26 - 40,6
Alamance,voter,373,LIB,W,NL,M,Age 26 - 40,11
Alamance,voter,318,REP,W,UN,M,Age Over 66,5
Alamance,voter,262,LIB,B,NL,M,Age 26 - 40,1
Alamance,voter,418,UNA,W,HL,F,Age 41 - 65,2
Alamance,voter,339,REP,O,HL,F,Age 41 - 65,1
Alamance,voter,421,REP,B,UN,M,Age Over 66,1
Alamance,voter,426,DEM,M,NL,M,Age 26 - 40,1
Alamance,voter,340,DEM,M,HL,M,Age 26 - 40,1
Alamance,voter,419,UNA,O,HL,F,Age 41 - 65,1
Alamance,voter,339,DEM,B,UN,M,Age 18 - 25,7
Alamance,voter,181,REP,O,HL,F,Age 18 - 25,2
Alamance,voter,423,UNA,U,HL,M,Age 18 - 25,2
Alamance,voter,420,DEM,I,UN,U,Age 41 - 65,1
Alamance,voter,422,REP,W,UN,F,Age 41 - 65,19
Alamance,voter,219,REP,W,NL,M,Age 41 - 65,243
Alamance,voter,423,UNA,U,HL,F,Age 26 - 40,3
Alamance,voter,179,UNA,O,UN,F,Age 41 - 65,1
Alamance,voter,129,DEM,B,UN,U,Age 41 - 65,1
Alamance,voter,373,UNA,A,UN,F,Age 26 - 40,1
Alamance,voter,181,DEM,B,UN,U,Age 18 - 25,1
Alamance,voter,263,DEM,B,NL,F,Age 41 - 65,74
Alamance,voter,427,DEM,U,UN,U,Age 41 - 65,7
Alamance,voter,421,DEM,U,UN,M,Age 18 - 25,1
Alamance,voter,262,UNA,O,HL,M,Age 41 - 65,4
Alamance,voter,359,DEM,B,UN,F,Age Over 66,2
Alamance,voter,425,REP,B,NL,F,Age 26 - 40,3
Alamance,voter,424,DEM,B,HL,F,Age 18 - 25,1
Alamance,voter,264,DEM,M,HL,F,Age 26 - 40,1
Alamance,voter,180,UNA,B,UN,U,Age 41 - 65,1
Alamance,voter,254,REP,A,NL,F,Age 41 - 65,3
Alamance,voter,179,DEM,M,NL,F,Age 41 - 65,2
Alamance,voter,219,DEM,W,UN,F,Age Over 66,9
Alamance,voter,265,DEM,U,UN,F,Age 18 - 25,1
Alamance,voter,129,UNA,M,UN,M,Age 26 - 40,1
Alamance,voter,179,UNA,B,UN,M,Age 26 - 40,2
Alamance,voter,427,UNA,M,UN,F,Age 26 - 40,1
Alamance,voter,254,REP,U,HL,F,Age 26 - 40,1
Alamance,voter,263,DEM,W,UN,M,Age 18 - 25,2
Alamance,voter,420,DEM,O,UN,M,Age 41 - 65,1
Alamance,voter,426,DEM,U,UN,F,Age Over 66,1
Alamance,voter,340,UNA,W,UN,U,Age 26 - 40,2
Alamance,voter,183,UNA,U,UN,M,Age 41 - 65,2
Alamance,voter,372,DEM,B,NL,F,Age 18 - 25,13
Alamance,voter,373,REP,U,UN,F,Age 26 - 40,5
Alamance,voter,422,DEM,O,NL,F,Age 18 - 25,1
Alamance,voter,339,DEM,W,NL,F,Age Over 66,64
Alamance,voter,179,DEM,O,UN,M,Age Over 66,1
Alamance,voter,425,DEM,M,NL,F,Age 18 - 25,1
Alamance,voter,219,DEM,U,UN,F,Age 41 - 65,1
Alamance,voter,219,UNA,W,NL,F,Age 26 - 40,60
Alamance,voter,425,REP,B,NL,M,Age 18 - 25,2
Alamance,voter,425,DEM,B,UN,F,Age Over 66,12
Alamance,voter,418,DEM,A,UN,F,Age 26 - 40,1
Alamance,voter,372,UNA,O,HL,F,Age 41 - 65,3
Alamance,voter,181,REP,M,HL,M,Age 26 - 40,1
Alamance,voter,182,DEM,B,UN,M,Age 41 - 65,7
Alamance,voter,129,UNA,W,NL,M,Age 41 - 65,166
Alamance,voter,253,UNA,M,UN,M,Age 18 - 25,1
Alamance,voter,359,UNA,B,NL,F,Age 26 - 40,6
Alamance,voter,423,REP,U,UN,F,Age 26 - 40,2
Alamance,voter,372,DEM,B,UN,F,Age 18 - 25,10
Alamance,voter,180,LIB,W,UN,M,Age 18 - 25,2
Alamance,voter,179,DEM,B,NL,F,Age Over 66,11
Alamance,voter,169,DEM,W,NL,M,Age 41 - 65,85
Alamance,voter,424,UNA,B,NL,M,Age 41 - 65,34
Alamance,voter,419,REP,W,UN,F,Age 18 - 25,3
Alamance,voter,340,UNA,W,UN,M,Age 18 - 25,8
Alamance,voter,420,DEM,O,NL,M,Age 26 - 40,1
Alamance,voter,419,UNA,W,UN,F,Age Over 66,11
Alamance,voter,261,UNA,A,NL,M,Age 18 - 25,1
Alamance,voter,426,DEM,B,UN,U,Age 41 - 65,1
Alamance,voter,424,REP,B,UN,F,Age Over 66,1
Alamance,voter,253,UNA,B,NL,F,Age 18 - 25,13
Alamance,voter,318,UNA,W,HL,F,Age 26 - 40,1
Alamance,voter,339,DEM,W,HL,M,Age 41 - 65,1
Alamance,voter,253,UNA,I,NL,F,Age 26 - 40,1
Alamance,voter,340,UNA,W,UN,F,Age 41 - 65,41
Alamance,voter,254,DEM,A,NL,M,Age Over 66,1
Alamance,voter,374,REP,W,HL,M,Age 18 - 25,1
Alamance,voter,261,DEM,B,NL,F,Age Over 66,36
Alamance,voter,169,DEM,W,HL,F,Age 18 - 25,7
Alamance,voter,180,DEM,B,NL,F,Age 18 - 25,14
Alamance,voter,183,DEM,W,NL,F,Age 18 - 25,13
Alamance,voter,182,DEM,M,UN,M,Age 26 - 40,1
Alamance,voter,420,UNA,M,HL,F,Age 18 - 25,1
Alamance,voter,265,UNA,U,UN,M,Age 18 - 25,1
Alexander,voter,978,DEM,W,UN,F,Age 18 - 25,3
Alexander,voter,1705,REP,B,NL,F,Age 26 - 40,1
Alexander,voter,1611,UNA,B,NL,F,Age 18 - 25,1
Alexander,voter,1705,DEM,W,NL,M,Age Over 66,51
Alexander,voter,1048,REP,W,NL,M,Age 26 - 40,33
Alexander,voter,978,REP,W,NL,F,Age 41 - 65,236
Alexander,voter,1266,UNA,B,NL,F,Age 41 - 65,1
Alexander,voter,1704,DEM,W,NL,F,Age 41 - 65,77
Alexander,voter,1059,REP,O,NL,F,Age 41 - 65,1
Alexander,voter,799,REP,W,UN,M,Age 18 - 25,13
Alexander,voter,800,DEM,M,NL,F,Age 41 - 65,1
Alexander,voter,1703,DEM,W,NL,F,Age 18 - 25,9
Alexander,voter,1702,DEM,O,NL,M,Age 26 - 40,2
Alexander,voter,1706,DEM,B,UN,M,Age Over 66,1
Alexander,voter,1703,LIB,W,NL,M,Age 41 - 65,1
